Unnamed: 0,date,top_5_titles
1615,2024-04-12,Benzinga's 'Stock Whisper' Index: 5 Stocks Investors Secretly Monitor But Don't Talk About Yet - Benzinga|South Africa recalls J&J's cough syrup sold in six African nations after suspected toxicity - Reuters.com|Gov. DeWine visits COVID-19 vaccine clinic at Heritage Hall - The New Political|News|Neutrogena To Shut Los Angeles Headquarters as Operations Move to New Jersey - CoStar Group|Kenya recalls Johnson & Johnson children's cough syrup over suspected toxicity - The Citizen
1616,2024-04-13,"The 3 Best Stocks to Buy to Survive the Coming S&P 500 Crash - InvestorPlace|How long will the S&P 500 slide last? - TheStreet|Earnings week ahead: BAC, JNJ, TSM, UNH, ABT, SLB, UAL, PG, NFLX and more - Seeking Alpha"
1617,2024-04-14,The top 20 pharma companies by 2023 revenue - FiercePharma|Wall Street Breakfast Podcast: Samsung Overtakes Apple As Top Smartphone Maker - Seeking Alpha|JNJ: JNJ Earnings Forecast - Is Pharmaceutical Industry Set for Shake-up? - StockNews.com
1618,2024-04-15,"Here’s What To Expect From Johnson & Johnson’s Q1 - Forbes|Kenvue, Johnson & Johnson engage NAFDAC on recall of children’s cough syrup in Nigeria - Nairametrics|Johnson & Johnson's profit beats as sales fall slightly short of estimates - MarketWatch|Stocks on the move: UnitedHealth and Johnson & Johnson - CNBC|Johnson & Johnson Earnings: Solid Growth to Start the Year, but We Expect That to Slow by Midyear - Morningstar"
1619,2024-04-16,"J&J's medical device sales fall short, cancer drugs seen growing - Reuters.com|Johnson & Johnson Stock Falls After Earnings Beat. Talc Issues Loom. - Barron's|‘We think in decades’: J&J’s $30B spending spree may not be over - MedTech Dive|Johnson & Johnson cough syrup recall: Wetin we know - BBC.com"
1620,2024-04-17,Johnson & Johnson Reports First Quarter 2024 Financial Results - Vision Monday|Challenges in combating arboviral infections - Nature.com|J&J wins trial over Florida woman who claimed its baby powder caused her cancer - Reuters.com|How Johnson & Johnson is investing in innovation for patients and the NHS - The Telegraph|Nurse Leaders Named Fellows in Nursing Innovation - ChristianaCare News
1621,2024-04-18,"Pharmalittle: We're reading about plans for generic Wegovy, cough syrup warnings, and more - STAT|J&J, Other Q1 Financials Beg the Question: What Does It Mean to Miss Expectations? - BioSpace|Sports Medicine Market Global Forecast 2024-2030, Featuring Key Players Zimmer Biomet, Medtronic, Smith & Nephew, Stryker, Novartis, Johnson & Johnson, Conmed and Surgalign Holdings. - OrthoSpineNews|Chutes & Ladders—Recursion makes big executive splash, nabs J&J's chief data science officer - Fierce Biotech|Building climate-resilient health clinics - Johnson & Johnson"
1622,2024-04-19,"Analyst updates Johnson & Johnson stock price target after earnings - TheStreet|J&J wins trial over Florida woman who claimed its baby powder caused her cancer - ETHealthWorld|J&J’s AI head jumps to Recursion; Doug Williams resigns as Sana’s R&D chief - Endpoints News|AbbVie tops, J&J drops as physicians rank immunology players - FiercePharma|WHO likely to issue wider alert on contaminated J&J cough syrup - Reuters.com"
1623,2024-04-20,"J&J, Kenvue Told to Pay $45 Million to Baby Powder User’s Family - Bloomberg|Medical device companies pay millions to NHS while pushing products, says study - The Guardian"
1624,2024-04-21,"Johnson & Johnson Innovative Medicine Nigeria - Punch Newspapers|J&J Fired Worker For Old Case Against New Boss, Suit Claims - Law360|Florida Jury Clears Johnson & Johnson In Latest Cosmetic Talc Trial - Watch Gavel-to-Gavel via CVN - CVN News|Efficacy and safety of aticaprant, a kappa receptor antagonist, adjunctive to oral SSRI/SNRI antidepressant in major depressive disorder: results of a phase 2 randomized, double-blind, placebo-controlled study - Nature.com|Johnson & Johnson To Pay Millions To Woman Who Blamed Baby Powder For Cancer - NDTV"
1625,2024-04-22,What is a gene mutation? - Johnson & Johnson|Johnson & Johnson (JNJ) Is a Trending Stock: Facts to Know Before Betting on It - Yahoo Finance
1626,2024-04-23,"Inside J&J’s strategy to de-gender clinical trials - PharmaVoice|Resolving Workforce Skills Gaps with AI-Powered Insights|MIT Center for Information Systems Research - BRIAN HEGER|12 Conestoga High Students Win National Merit Scholarships - Patch|Maker of Tylenol, Band-Aids and Listerine holds groundbreaking for North Jersey global HQ - NorthJersey.com"
1627,2024-04-24,"Orphan drug market to reach $270B by 2028, led by J&J, Vertex and Roche: Evaluate - FiercePharma|Cidara regains rights to flu med after Janssen makes good on promise to divest - Fierce Biotech|Cidara buys back rights to flu therapy from J&J for $85m - Pharmaceutical Technology|3 Long-Term Stocks to Buy on the Dip: April 2024 - InvestorPlace|The Top 3 Small-Cap Stocks to Buy in April 2024 - InvestorPlace"
1628,2024-04-25,"Gilead latest as all PD-1 agonist boats lifted by rising tide - BioWorld Online|Kenvue hires Russell Dyer as chief corporate affairs officer - PR Week|J&J Spin-Off CISO on Maximizing Cybersecurity - Dark Reading|Judge Orders J&J To Pay $45 Million in Talc Ruling - Happi|Rheumatoid Arthritis Pipeline Assessment 2024: Clinical Trials, FDA, EMA, and PMDA Approvals, Therapies, Treatment Market, Growth Prospects, and Companies by DelveInsight - Barchart"
1629,2024-04-26,7 Stocks to Buy if Inflation Continues to Reign in 2024 - InvestorPlace
1630,2024-04-27,Better Dividend Stock: AbbVie or Johnson & Johnson? - The Motley Fool|Supplier Collaboration Key to Johnson & Johnson Climate Push - Supply Chain Digital
1631,2024-04-28,"J&J-Partnered Addex Fails Phase II Epilepsy Study, Mulls Future of Candidate - BioSpace|Weekly Recap: Renfrew Buys Beautycounter, Top Growing Skincare Brands, J&J’s Talc Lawsuit & More - Beauty Packaging|J&J, Bristol Myers lose challenges to US drug price negotiation program - Reuters.com|Johnson & Johnson and Spinoff Kenvue Ordered to Pay US$45 Million in Talc Cancer Case - GlobalCosmeticsNews"
1632,2024-04-29,"Why Is Addex Therapeutics Stock Nosediving On Monday? - Addex Therapeutics (NASDAQ:ADXN) - Benzinga|Bristol Myers, Johnson & Johnson plot appeal after US judge dismisses IRA lawsuits - FiercePharma|Judge tosses Medicare drug negotiation challenges from Bristol Myers Squibb, Johnson & Johnson - The Hill|Johnson & Johnson, Kenvue Hit With $45 Million Talc Judgment - DrugWatch.com"
1633,2024-04-30,"Johnson & Johnson to pay $6.5 billion to resolve nearly all talc ovarian cancer lawsuits in U.S. - CNBC|5 things we now know about bladder cancer - Johnson & Johnson|Health Minister, Johnson & Johnson explore collaborative opportunities at Qatar Goals 2024 - Daily News Egypt|Johnson & Johnson Has a New Plan to Settle Talc Bankruptcy - Barron's|Johnson & Johnson’s latest gambit to solve its massive talcum powder asbestos issue: A $6.5 billion settlement, paid out over 25 years - Fortune"
1634,2024-05-01,Johnson & Johnson Proposes $6.48 Billion Settlement To Resolve Talc Lawsuits - DrugWatch.com|Johnson & Johnson proposes $6.5bn settlement of talc cancer lawsuits - The Guardian|Johnson & Johnson offers to pay $6.5 billion to settle talc ovarian cancer lawsuits - CBS News|Johnson & Johnson Launches $6.48B Bankruptcy Plan to Resolve Talc Lawsuits - Law.com
1635,2024-05-02,"Janssen to adopt Johnson & Johnson brand in UK - Medical Dialogues|Pharma Stock Roundup: LLY, NVO, PFE Q1 Results, JNJ's New Plan to Resolve Talc Claims - Yahoo Finance|“I couldn’t speak, walk or sit.” Inside a rare autoimmune disease that attacks the muscles - Johnson & Johnson|The Robotic Surgeon Will See You Now - Investor's Business Daily"
1636,2024-05-03,Pharma R&D spend and performance: an inconsistent relationship - Drug Discovery & Development|Thousands Believe Covid Vaccines Harmed Them. Is Anyone Listening? - The New York Times|J&J To Acquire Shockwave Medical For $13.1B - Contract Pharma|TAR-200 Monotherapy Has 82.8% Complete Response Rate in BCG-Unresponsive HR-NMIBC - AJMC.com Managed Markets Network
1637,2024-05-04,Pharma giant adds Israel to list of Middle East markets after omission raises questions - Fox Business
1638,2024-05-05,J&J’s ‘Pretzel’ Drug-Device Combo Scores in Mid-Stage Bladder Cancer Study - BioSpace|Janssen-Cilag seeks European approval for guselkumab in ulcerative colitis and Crohn’s disease treatment - News-Medical.Net|Portfolios for dividend investors to consider - The Globe and Mail
1639,2024-05-06,"Kenvue maps out hundreds of layoffs as service pact with J&J winds down - FiercePharma|Tylenol maker Kenvue to cut 4% jobs, beats quarterly profit estimates - Reuters.com|Time To Buy Johnson & Johnson? One Analyst Sees The Stock's Price Gaining Over 40% - Yahoo Finance|2024 game changers - Irvine Standard"
1640,2024-05-07,J&J's Biosense Webster brings AI to its heart-mapping Carto 3 system - Fierce Biotech|Johnson & Johnson shares positive results for TAR-200 in high-risk bladder cancer - PMLiVE|Shockwave Medical Investor Challenges $13B Deal With J&J - Law360
1641,2024-05-08,"Biotech Breakthroughs: 3 Stocks on the Verge of Revolutionizing Medicine - InvestorPlace|Johnson and Johnson baby powder class action - The Australian Women's Weekly|After Jury Returns $45M Verdict Against Johnson & Johnson, Dean Omar Opens New Talc Trial in Oregon - Law.com|How robots are helping personalize knee replacement surgery - Johnson & Johnson"
1642,2024-05-09,"Three BiTEs set to disrupt r/r multiple myeloma space with $9 billion sales by 2030 - The Pharma Letter|Tale of misleading advertising! From Patanjali, Cadbury, and Nestle to Johnson & Johnson - The Financial Express|What Is the Dividend Payout for Johnson & Johnson Stock? - The Motley Fool|REPORT: PhRMA Company R&D Spending Pales in Comparison to Other Priorities Like Lobbying and Investor Giveaways - Accountable.US"
1643,2024-05-10,Johnson & Johnson Sues Plaintiffs' Talc Experts Accused of 'Widespread Deception' - Law.com|J&J's Megadyne division pulls pediatric electrosurgery pad from market following patient burn recall - Fierce Biotech
1644,2024-05-11,Forget Johnson & Johnson: Buy This Better Healthcare Stock Instead - The Motley Fool|Top 5 Blue-Chip Stocks Riding High Amid Market Surge - Analytics Insight
1645,2024-05-12,Johnson & Johnson Is Officially Getting Out of Kenvue (KVUE) Stock - InvestorPlace|J&J to exit spinoff Kenvue with latest stake sale - Reuters.com|Johnson & Johnson looks to offload remaining Kenvue stake in $3.75B deal - FiercePharma|Johnson & Johnson is selling off its stake in the maker of Tylenol and Band-Aids - Quartzy|Is Johnson & Johnson Stock A Better Pick Over Merck? - Trefis
1646,2024-05-13,Johnson & Johnson is selling its remaining Kenvue shares - MarketWatch|Kenvue Announces Launch of Secondary Offering - Business Wire|J&J’s $13 billion bid for Shockwave gets help from Wall Street - MarketWatch
1647,2024-05-14,"Roxana Botea, Johnson & Johnson Romania: speaker at Innovate Health 2024 - Business Review|Kenvue Announces Pricing of Secondary Offering - Business Wire|Is Johnson & Johnson Stock A Better Pick Over Merck? - Forbes|Johnson & Johnson Settles With States for $700 Million - Mesothelioma.com|Kenvue appoints global creative agencies - Campaign US"
1648,2024-05-15,"Rare Blood Clots From J&J, Astra Covid Shots Linked to Genetics - Bloomberg|Analysis of pharmaceutical R&D ranks Novo Nordisk and Johnson & Johnson above their peers - STAT|J&J Joins Chase for Hot Immunology Target With $850M Proteologix Acquisition - MedCity News|J&J hooks Proteologix for $850M cash, reeling in a roster of early bispecifics - Fierce Biotech|Rare but deadly blood clots tied to Johnson & Johnson and AstraZeneca Covid-19 vaccines: scientists report to journal|Today News - Mint"
1649,2024-05-16,"Johnson & Johnson Agrees To Acquire Proteologix - Contract Pharma|Johnson & Johnson to Acquire Proteologix, Inc. to Lead in Atopic Dermatitis Treatment - Business Wire"
1650,2024-05-17,J&J (JNJ) to Boost Dermatology Portfolio With New Acquisition - Yahoo Finance|Johnson & Johnson brings in billions from remaining Kenvue stake - Mass Device|J&J expands dermatology portfolio with $850m Proteologix acquisition - Pharmaceutical Technology|Very rare COVID vaccine-related blood clots share genes with condition linked to common cold - Fierce Biotech|Biosense Webster presents data backing Varipulse pulsed field ablation - Mass Device
1651,2024-05-18,"Study links talc to ovarian cancer, with implications for J&J lawsuits - NBC News|Johnson & Johnson settlement shows the new stakes in litigation finance - Financial Times|CNS-Focused Rapport Therapeutics Preps IPO to Back Phase 2-Ready Epilepsy Drug - MedCity News"
1652,2024-05-19,"J&J MedTech and Hutom to co-promote AI-based surgical navigation platform - KBR|Third Rock, J&J neuroscience spinout Rapport is first biotech to outline summer IPO plans - Fierce Biotech|J&J posts latest Varipulse data while awaiting FDA review - MedTech Dive"
1653,2024-05-20,"Johnson & Johnson plans $850M Proteologix acquisition - NJBIZ|Johnson & Johnson 1Q Results - Contract Pharma|J&J study shows 25% of pulsed field ablation procedures performed with zero X-ray guidance - Fierce Biotech|UPDATED: As Stelara nears patent cliff, J&J fortifies Tremfya for upcoming IBD showdown - FiercePharma|Meet a nurse who leads clinical trials to find innovative cancer therapies - Johnson & Johnson"
1654,2024-05-21,"New NIH findings on talc use and ovarian cancer pose challenge to J&J's high-stakes defense - FiercePharma|Johnson & Johnson Talc Bankruptcies Abused System, Suit Says (1) - Bloomberg Law|Talc Plaintiffs File Class Action Over Johnson & Johnson's Alleged 'Fraudulent Transfers' - Law.com"
1655,2024-05-22,J&J faces allegations it used 'fraudulent maneuvers' to avoid compensating talc plaintiffs - FiercePharma|J&J medical technology sales by franchise 2021-2023 - Statista|Talcum Powder Lawsuit Update - Forbes
1656,2024-05-23,"Warning signs: Are you working with a self-serving PBM? - BenefitsPro|ASCO: J&J's radioligand spurs responses, but 4 deaths mar early results - Fierce Biotech|Johnson & Johnson (JNJ) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance Australia|Johnson & Johnson's Robust Portfolio and Pipeline Set Up Steady Long-Term Growth - Morningstar|ASCO24: J&J Reports Four Patient Deaths in Early-Stage Prostate Cancer Trial - BioSpace"
